ITI_dur,RespWinDur,ShockDur,ShockFlag,Reminder,Stim_Duration,TrialType,RespLatency,AMdepth,AMrate,Highpass,Lowpass,dBSPL,sStim,Optostim,AirPuff,ResponseCode,TrialID,ComputerTimestamp_1,ComputerTimestamp_2,ComputerTimestamp_3,ComputerTimestamp_4,ComputerTimestamp_5,ComputerTimestamp_6,PumpRate,Nogo_lim,Nogo_min,Trial_onset,Trial_offset,Subj_id,Session_id,Hit,Miss,CR,FA
100,100,300,1,0,1000,1,,0,5,100,20000,45,26583,0,0,36,1,2022,1,18,9,58,14.034,0.2,5,3,181.2924006,182.2424474,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,40221,0,0,36,2,2022,1,18,9,58,15.152,0.2,5,3,182.5118003,183.461847,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,54479,0,0,36,3,2022,1,18,9,58,16.32,0.2,5,3,183.624704,184.5747507,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,68838,0,0,36,4,2022,1,18,9,58,17.496,0.2,5,3,184.7899546,185.7400013,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,0,1084.98956,1,5,100,20000,45,82876,0,0,18,5,2022,1,18,9,58,18.646,0.2,5,3,185.9687014,186.9187482,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,1,0,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,101667,0,0,36,6,2022,1,18,9,58,20.185,0.2,5,3,187.5562291,188.5062758,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,115607,0,0,36,7,2022,1,18,9,58,21.328,0.2,5,3,188.6644634,189.6145101,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,129221,0,0,36,8,2022,1,18,9,58,22.443,0.2,5,3,189.8119782,190.762025,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,143091,0,0,36,9,2022,1,18,9,58,23.579,0.2,5,3,190.9231206,191.8731674,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
100,100,300,1,0,1000,0,578.17116,1,5,100,20000,45,158311,0,0,17,10,2022,1,18,9,58,24.826,0.2,5,3,192.0713318,193.0713702,SUBJ-ID-276,FP-Aversive-AM-220118-095506,1,0,0,0
100,100,300,1,0,1000,1,,0,5,100,20000,45,173501,0,0,36,11,2022,1,18,9,58,26.071,0.2,5,3,193.3470925,194.2971392,SUBJ-ID-276,FP-Aversive-AM-220118-095506,0,0,1,0
